o,d,dis
75,18,10985.68189
75,11,11174.3927
75,23,11185.00297
75,34,11248.77316
75,16,11299.70314
75,15,11356.24976
75,81,11415.86045
75,114,11568.05347
75,98,11580.75126
75,33,11598.30391
75,8,12054.67789
75,113,12093.50783
75,115,12098.50318
75,37,12122.99953
75,111,12673.38276
75,92,12717.79352
75,1,12754.10271
75,35,13007.33667
75,79,13284.35831
75,116,13293.91191
75,2,13371.33691
75,7,13496.03228
75,63,13578.08203
75,118,13623.47524
75,21,13657.54654
75,26,13661.67755
75,22,13662.21944
75,14,13839.34906
75,54,13842.58903
75,110,14305.87
75,82,14782.85248
75,71,15218.92969
75,94,15513.32974
75,32,15679.66641
75,27,15696.15463
75,4,15990.30269
75,56,15992.20071
75,30,16144.25131
75,31,16253.85006
75,112,16702.73218
75,67,16899.85782
75,13,17028.17151
75,68,17166.03453
75,28,18673.17874
75,25,18759.05746
75,65,19218.78475
75,3,20508.27987
75,66,20659.80952
75,29,20935.66808
76,76,0.0
76,49,1017.720501
76,105,1559.325809
76,64,1785.784961
76,52,1922.444264
76,51,1980.730508
76,50,2087.669029
76,53,2516.902465
76,48,2572.53574
76,45,2895.354975
76,44,3369.287622
76,46,3479.221954
76,83,4489.288765
76,42,4727.918444
76,41,4747.570978
76,55,4976.043714
76,39,5174.846807
76,37,5551.165088
76,84,6306.822165
76,118,6486.148842
76,14,6702.022658
76,116,6711.848583
76,79,6994.655635
76,78,7051.643383
76,21,7196.338936
76,22,7201.01184
76,117,7421.58279
76,104,7597.63041
76,119,7724.453817
76,72,7767.365819
76,85,7923.21415
76,115,8083.086203
76,113,8088.081551
76,114,8125.944927
76,82,8274.202156
76,108,8297.541194
76,35,8425.346724
76,36,8591.340243
76,107,8665.107703
76,4,8865.597648
76,43,9007.810874
76,81,9035.950525
76,75,9086.149467
76,24,9453.98361
76,10,9862.287614
76,13,9893.335575
76,9,9935.564114
76,97,10022.59975
76,68,10041.3295
76,38,10124.64743
76,74,10199.34335
76,124,10368.50305
76,80,10446.89191
76,63,10497.13177
76,69,10505.96658
76,7,10579.18152
76,106,10647.16138
76,123,10674.82517
76,122,10749.31619
76,61,10754.56716
76,90,10757.38734
76,121,10759.98069
76,89,10842.76634
76,67,11139.12418
76,87,11260.4418
76,40,11368.31337
76,59,11537.71654
76,6,11564.46823
76,109,11577.03705
76,99,11631.06896
76,73,11786.71328
76,47,12007.20967
76,103,12277.00551
76,101,12693.71272
76,102,12760.81646
76,120,12851.51372
76,62,12991.35677
76,100,13008.28249
76,77,13690.99964
76,34,13841.86916
76,96,13874.91421
76,125,13877.52376
76,5,14312.53085
76,12,14327.70072
76,58,14390.85676
76,1,14554.14626
76,60,15205.13415
76,86,15236.66444
76,95,15904.26265
76,70,16216.78815
76,91,16257.10913
76,93,16316.35569
76,57,16443.8698
76,29,17304.24419
76,88,17315.71697
76,17,17721.04089
76,20,17723.73028
76,33,17765.43706
76,19,17869.89666
76,27,17971.23258
76,23,18373.19478
76,15,18387.83698
76,16,18451.49668
76,8,18577.76406
76,98,18601.31061
76,26,19065.8552
76,11,19125.64637
76,18,19510.87853
76,92,19704.53322
76,2,19724.74461
76,111,20030.29715
76,30,21894.44452
76,31,22004.04327
76,32,22033.07411
76,110,22257.12367
76,112,22455.4354
76,54,22618.86847
76,94,22667.83494
76,71,22851.42513
76,28,23788.87356
76,56,24004.81552
76,65,24334.47957
76,25,26710.31114
76,66,27013.21722
76,3,27440.48332
77,77,0.0
77,125,951.5276352
77,5,1417.214689
77,120,1634.354426
77,102,1725.051684
77,100,2639.430723
77,103,2787.451951
77,101,2819.748989
77,121,2939.488483
77,122,2950.152987
77,123,3024.64401
77,58,3146.898256
77,73,3245.128539
77,124,3348.633521
77,57,3517.873671
77,47,3829.581289
77,106,4404.902841
77,74,4814.307766
77,96,4814.552399
77,17,4868.079981
77,19,4943.900537
77,20,5237.530628
77,75,5313.384673
77,99,5537.923847
77,60,5984.613789
77,95,5993.004144
77,93,6224.058019
77,11,6355.288141
77,70,6385.343409
77,91,6540.881838
77,109,6553.524102
77,18,6571.740972
77,23,6592.275438
77,107,6769.05973
77,104,7050.863629
77,59,7093.081577
77,6,7119.833275
77,119,7177.687036
77,108,7209.688406
77,78,7212.230827
77,85,7571.136797
77,72,7612.490025
77,16,7762.008566
77,15,7824.781304
77,111,7854.278209
77,98,8049.282799
77,40,8223.106621
77,97,8535.360133
77,88,8594.007116
77,55,8730.206315
77,43,9181.72415
77,92,9186.325065
77,110,9486.765441
77,61,9514.555778
77,54,9723.552316
77,62,10561.86536
77,33,10808.31066
77,84,11039.02251
77,56,11065.67796
77,8,11146.97402
77,2,11184.23938
77,71,11214.60643
77,38,11276.47046
77,89,11418.91149
77,48,11617.67916
77,9,11630.55911
77,10,11703.83561
77,94,11907.76348
77,12,12286.22276
77,69,12685.97779
77,49,12719.30803
77,90,12937.39855
77,32,13113.88964
77,117,13410.1585
77,24,13514.32914
77,76,13690.99964
77,25,13939.95291
77,105,14065.46392
77,87,14146.88681
77,44,14357.61053
77,52,14371.69819
77,51,14429.98443
77,41,14494.94164
77,42,14514.59417
77,80,14547.23237
77,50,14547.32741
77,83,14753.22385
77,64,14780.44765
77,53,14976.56085
77,45,15175.70959
77,86,15227.53344
77,26,15353.16505
77,36,15472.52758
77,34,15581.64743
77,39,16035.87787
77,7,16181.76269
77,46,16229.15335
77,63,16263.81244
77,81,16401.41561
77,21,16463.44712
77,22,16468.12002
77,30,16538.50747
77,114,16553.98884
77,31,16648.10622
77,3,16976.81141
77,113,17079.4432
77,115,17084.43855
77,37,17151.28966
77,1,17434.30299
77,112,17742.02179
77,35,17993.27204
77,27,18029.50468
77,79,18270.29368
77,116,18322.20204
77,66,18492.42929
77,118,18930.05752
77,14,19145.93133
77,82,19768.78785
77,28,20645.78844
77,65,20856.61532
77,4,21296.88496
77,67,21885.79319
77,13,22334.75379
77,68,22472.61681
77,29,25619.42798
78,78,0.0
78,108,1313.697732
78,107,1674.828082
78,55,2090.85006
78,104,2831.76083
78,119,2958.584237
78,106,3595.517994
78,72,4010.473082
78,85,4030.485915
78,124,4075.157164
78,75,4216.58743
78,109,4689.754913
78,59,4691.277055
78,6,4718.028753
78,121,4870.163249
78,122,4880.827753
78,123,4884.769448
78,61,4928.132567
78,48,5128.511093
78,74,5338.831927
78,84,5376.033215
78,73,6011.950111
78,49,6079.951775
78,43,6317.825211
78,125,6825.880376
78,102,6975.648135
78,62,7033.03141
78,76,7051.643383
78,120,7066.345393
78,103,7196.800019
78,77,7212.230827
78,97,7246.46829
78,58,7339.213375
78,105,7426.107668
78,38,7440.608337
78,24,7441.738232
78,9,7596.712894
78,10,7669.989394
78,52,7732.341935
78,51,7790.62818
78,50,7907.971156
78,117,8031.021726
78,47,8132.719852
78,89,8158.727255
78,44,8262.813449
78,99,8290.423375
78,64,8291.279585
78,40,8311.656098
78,53,8337.204592
78,69,8418.433213
78,5,8527.362523
78,90,8669.853973
78,60,8680.606501
78,41,8722.820516
78,42,8742.47305
78,101,8812.550954
78,100,8872.104896
78,45,8947.96479
78,83,8981.102729
78,57,9392.226412
78,21,9454.14445
78,22,9458.817354
78,80,9561.345491
78,7,9843.353822
78,63,9925.40357
78,46,9984.716578
78,39,10079.50339
78,36,10100.46311
78,87,10126.01349
78,20,10770.18225
78,96,10779.09669
78,19,10818.25328
78,81,11065.01381
78,114,11217.20683
78,37,11599.26289
78,12,11643.66163
78,113,11742.66119
78,115,11747.65654
78,23,11872.87572
78,17,11978.22781
78,11,12074.00299
78,34,12415.5093
78,18,12459.23514
78,86,12552.62535
78,35,12656.49003
78,118,12695.46187
78,8,12742.55064
78,116,12759.94639
78,95,12806.27311
78,14,12911.33569
78,79,12933.51167
78,70,13120.97063
78,91,13161.29161
78,93,13218.36615
78,1,13450.54213
78,111,13528.09712
78,88,14230.67449
78,82,14322.29996
78,26,14349.5503
78,27,14523.06143
78,16,14872.1564
78,15,14930.26001
78,33,14962.80679
78,4,15069.24596
78,98,15154.7615
78,110,15205.48029
78,13,16100.15814
78,68,16244.97781
78,92,16291.80377
78,67,16549.01118
78,2,16735.83979
78,54,16833.70015
78,56,16953.17213
78,71,18324.75427
78,94,19017.91132
78,32,19044.1693
78,30,19210.40543
78,31,19320.00418
78,25,19658.66775
78,112,19771.39631
78,28,21316.09564
78,29,21605.22971
78,65,21861.70164
78,66,24024.31241
78,3,24082.29011
79,79,0.0
79,116,1367.363112
79,37,1449.140702
79,115,1794.785454
79,113,1799.780802
79,114,1837.644178
79,82,1913.596108
79,35,2133.322807
79,81,2827.111893
79,36,2920.335345
79,39,3166.224951
79,45,4101.185521
79,83,4445.443704
79,42,4684.073383
79,41,4703.725917
79,67,4755.910205
79,68,4773.803705
79,80,4874.047087
79,44,4964.218267
79,117,5009.192181
79,87,5690.657938
79,46,6287.095171
79,90,6482.932877
79,64,6626.721555
79,118,6678.660484
79,69,6734.353637
79,14,6779.557583
79,10,6911.03401
79,9,6984.31051
79,76,6994.655635
79,105,7314.960511
79,38,7513.175938
79,89,7518.516719
79,84,7557.478454
79,34,7968.532843
79,49,8012.376136
79,48,8061.461254
79,53,8093.179464
79,51,8191.777295
79,1,8236.012922
79,52,8250.063539
79,50,8501.410482
79,4,8792.841291
79,13,9058.340739
79,43,9239.916256
79,12,9307.350025
79,97,9750.19462
79,86,9846.655817
79,40,10398.07321
79,29,10921.03022
79,72,11113.33833
79,55,11183.95667
79,85,11265.57744
79,119,11526.19604
79,104,11618.02731
79,33,12468.34053
79,99,12808.45856
79,78,12933.51167
79,75,13284.35831
79,74,13603.75233
79,21,14180.34876
79,22,14185.02167
79,108,14214.34947
79,96,14215.31658
79,88,14237.71772
79,107,14240.85642
79,47,14614.85556
79,91,15019.45773
79,2,15069.31817
79,73,15168.24927
79,103,15507.79253
79,123,15574.76612
79,70,15625.72782
79,122,15649.25714
79,95,15653.67407
79,124,15654.73958
79,30,15655.87047
79,121,15659.92164
79,101,15692.51759
79,31,15765.46922
79,93,15937.82264
79,100,15959.24718
79,106,16024.47955
79,112,16197.02779
79,24,16298.82704
79,102,16545.242
79,120,16635.93925
79,109,17167.97865
79,59,17170.48381
79,6,17197.23551
79,61,17234.28549
79,32,17342.07896
79,28,17470.74023
79,63,17487.97042
79,7,17570.02016
79,5,17838.00026
79,65,18016.34623
79,77,18270.29368
79,125,19103.36708
79,15,19118.24819
79,16,19181.90789
79,98,19329.05584
79,62,19471.0751
79,92,19488.13969
79,58,19714.75629
79,17,20424.84712
79,60,21158.83023
79,57,21669.71311
79,66,22069.73906
79,19,22880.62703
79,94,23007.13242
79,18,23189.92562
79,20,23205.29846
79,23,24351.09945
79,71,24392.67374
79,11,24449.54591
79,27,24962.07122
79,3,25091.19282
79,8,25220.77437
79,54,25501.47764
79,26,25910.69864
79,111,25948.53597
79,110,27581.0232
79,56,27651.08932
79,25,31986.18577
80,80,0.0
80,87,952.4986045
80,36,2265.610354
80,90,2758.908874
80,81,2906.417801
80,69,3010.329634
80,114,3139.736065
80,10,3187.972696
80,9,3261.249197
80,117,3269.828223
80,113,3665.190425
80,115,3670.185774
80,35,3693.983057
80,38,3785.235046
80,89,3790.575828
80,84,4185.312276
80,34,4323.65032
80,79,4874.047087
80,12,4962.060729
80,37,5221.344502
80,1,5358.626063
80,39,5502.625026
80,43,5516.854943
80,116,5628.12103
80,86,5639.756694
80,41,5837.332438
80,42,5856.984972
80,97,6027.133307
80,83,6095.614651
80,82,6378.896934
80,40,6675.011897
80,44,7228.22577
80,67,7376.187823
80,85,7542.516126
80,72,7583.050978
80,45,7727.975313
80,119,8005.9952
80,104,8087.739962
80,33,8288.269547
80,55,8534.798211
80,68,8666.131053
80,48,8803.717425
80,99,9085.397249
80,78,9561.345491
80,75,9800.268251
80,74,9880.691021
80,46,10034.96429
80,64,10374.59068
80,118,10426.52961
80,76,10446.89191
80,96,10487.37569
80,88,10488.78172
80,14,10527.4267
80,49,10585.28948
80,2,10724.97807
80,105,10810.66551
80,108,10837.57817
80,107,10864.08512
80,47,10891.79425
80,91,11291.51684
80,73,11445.18795
80,103,11784.73122
80,53,11841.04859
80,70,11897.78693
80,95,11925.73318
80,51,11939.64642
80,101,11969.45628
80,52,11997.93266
80,29,12075.54406
80,123,12098.79518
80,122,12173.2862
80,124,12178.76864
80,121,12183.95071
80,93,12209.88175
80,100,12236.18587
80,50,12249.2796
80,30,12335.43143
80,31,12445.03018
80,106,12548.81652
80,4,12691.49422
80,102,12822.18068
80,112,12896.42232
80,120,12912.87794
80,32,13033.30758
80,13,13530.77304
80,109,13693.47961
80,59,13695.98477
80,6,13722.73647
80,5,14114.93895
80,61,14122.75859
80,28,14403.22698
80,77,14547.23237
80,65,14948.83299
80,125,15380.30577
80,15,15395.18688
80,16,15458.84658
80,98,15605.99453
80,92,15760.1988
80,62,16112.17347
80,58,16123.04513
80,21,16586.53177
80,22,16591.20467
80,24,16604.6403
80,17,16701.7858
80,60,17684.3312
80,57,17946.6518
80,66,17953.37929
80,7,18822.29533
80,63,18904.34508
80,19,19157.56571
80,94,19279.19153
80,18,19466.86431
80,20,19666.30876
80,71,20664.73285
80,3,20746.25518
80,11,20784.06627
80,23,20876.60041
80,8,21746.27533
80,54,21778.41633
80,111,22283.05634
80,26,23353.275
80,27,23602.20349
80,110,23915.54357
80,56,23928.028
80,25,28263.12446
81,81,0.0
81,36,1051.837483
81,114,1092.800871
81,113,1618.255231
81,115,1623.25058
81,35,1855.640739
81,79,2827.111893
81,80,2906.417801
81,117,3140.694318
81,37,3536.066993
81,116,3589.199511
81,87,3803.303019
81,39,3885.358526
81,82,4339.09321
81,41,4376.818312
81,42,4396.470846
81,90,4613.138308
81,83,4635.100525
81,69,4864.559067
81,10,5042.15594
81,9,5115.43244
81,34,5298.371126
81,38,5639.46448
81,89,5644.805261
81,44,5682.213821
81,84,5688.980591
81,67,5748.161887
81,45,6163.00194
81,1,6251.293304
81,12,6673.387802
81,68,7042.314739
81,86,7191.894871
81,43,7371.038186
81,48,7560.899448
81,97,7881.31655
81,46,8396.723076
81,40,8529.19514
81,64,8736.34946
81,118,8788.288389
81,14,8889.185488
81,76,9035.950525
81,49,9195.184081
81,72,9244.840466
81,105,9374.353766
81,85,9396.69937
81,55,9417.955451
81,119,9657.698174
81,104,9749.52945
81,33,9798.178817
81,53,10202.80737
81,51,10301.4052
81,52,10359.69144
81,50,10611.03839
81,99,10939.58049
81,4,11053.253
81,78,11065.01381
81,29,11172.76931
81,75,11415.86045
81,13,11483.83784
81,74,11734.87426
81,88,12215.78991
81,96,12341.60512
81,108,12345.85161
81,107,12372.35856
81,2,12435.35595
81,47,12745.97749
81,91,13145.74627
81,73,13299.3712
81,30,13603.57044
81,103,13638.91446
81,123,13706.26825
81,31,13713.16919
81,70,13752.01637
81,95,13779.96262
81,122,13780.75928
81,124,13786.24171
81,121,13791.42378
81,101,13823.63952
81,93,14064.11118
81,100,14090.36911
81,112,14144.72775
81,106,14155.98169
81,32,14671.91724
81,102,14676.36393
81,120,14767.06118
81,109,15299.48078
81,59,15301.98595
81,6,15328.73765
81,28,15487.93634
81,61,15555.44186
81,21,15753.41479
81,22,15758.08769
81,5,15969.12219
81,65,16033.54234
81,77,16401.41561
81,24,16450.14723
81,125,17234.48901
81,15,17249.37012
81,16,17313.02982
81,98,17460.17777
81,92,17614.42824
81,62,17718.17465
81,58,17846.25843
81,7,18455.69535
81,63,18537.7451
81,17,18555.96905
81,60,19290.33237
81,66,19574.77537
81,57,19800.83505
81,19,21011.74896
81,94,21133.42097
81,18,21321.04755
81,20,21336.8006
81,3,22457.2306
81,23,22482.60159
81,71,22518.96228
81,11,22581.04804
81,8,23352.27651
81,54,23632.59957
81,111,24080.03811
81,26,24959.27617
81,27,24980.08383
81,110,25712.52534
81,56,25782.21125
81,25,30117.3077
82,82,0.0
82,116,1562.353573
82,79,1913.596108
82,37,2733.265951
82,68,2862.172873
82,115,3306.766771
82,113,3311.76212
82,114,3349.625496
82,35,3501.744521
82,81,4339.09321
82,36,4418.829514
82,39,4445.771471
82,67,4745.270276
82,45,5380.732042
82,14,5736.988878
82,83,5739.306577
82,42,5977.936256
82,41,5997.58879
82,118,6044.501462
82,44,6243.764788
82,80,6378.896934
82,117,6497.519003
82,4,6888.906466
82,13,7154.405914
82,46,7187.733151
82,87,7195.507786
82,64,7527.359535
82,90,7981.427046
82,69,8232.847806
82,76,8274.202156
82,10,8409.528179
82,9,8482.804679
82,105,8594.507032
82,53,8993.817443
82,38,9011.670107
82,89,9017.010888
82,84,9055.972623
82,51,9092.415275
82,52,9150.701519
82,49,9291.922657
82,48,9341.007774
82,50,9402.048462
82,34,9480.51416
82,1,9581.361222
82,43,10738.41042
82,12,10817.0476
82,29,10910.39029
82,86,11224.91372
82,97,11248.68879
82,40,11896.56738
82,55,12463.50319
82,72,12611.8325
82,85,12764.07161
82,119,13024.69021
82,104,13116.52148
82,33,13980.32185
82,99,14306.95273
82,78,14322.29996
82,75,14782.85248
82,74,15102.2465
82,21,15459.89528
82,22,15464.56819
82,108,15635.99769
82,96,15713.81075
82,88,15736.21189
82,107,15739.35059
82,47,16113.34973
82,91,16517.9519
82,2,16579.01574
82,73,16666.74344
82,30,17001.21877
82,103,17006.2867
82,123,17073.26029
82,31,17110.81752
82,70,17124.22199
82,122,17147.75131
82,95,17152.16824
82,124,17153.23374
82,121,17158.41581
82,101,17191.01176
82,93,17436.31681
82,100,17457.74135
82,106,17522.97372
82,112,17542.37609
82,24,17578.37356
82,102,18043.73616
82,120,18134.43342
82,61,18513.83201
82,109,18666.47282
82,59,18668.97798
82,6,18695.72968
82,63,18767.51694
82,28,18816.08853
82,7,18849.56669
82,32,18854.06027
82,5,19336.49443
82,65,19361.69453
82,77,19768.78785
82,125,20601.86125
82,15,20616.74236
82,16,20680.40206
82,62,20750.62163
82,98,20827.55001
82,92,20986.63386
82,58,21213.25046
82,17,21923.34129
82,60,22657.3244
82,57,23168.20728
82,66,23418.16764
82,19,24379.1212
82,94,24505.62659
82,18,24688.41979
82,20,24703.79263
82,23,25849.59362
82,71,25891.16791
82,11,25948.04007
82,27,26241.61774
82,3,26600.8904
82,8,26696.06672
82,54,26999.97181
82,26,27190.24516
82,111,27447.03014
82,110,29079.51737
82,56,29149.58349
82,25,33484.67994
83,83,0.0
83,42,238.6296793
83,41,258.2822132
83,44,1134.677938
83,39,1293.535105
83,45,1634.427482
83,37,3012.012122
83,117,3036.59975
83,84,3824.7061
83,115,4118.959073
83,113,4123.954421
83,114,4157.045734
83,116,4176.953004
83,36,4186.350348
83,46,4360.815518
83,64,4387.901019
83,48,4400.526339
83,79,4445.443704
83,35,4461.219594
83,76,4489.288765
83,81,4635.100525
83,49,4636.137586
83,105,4827.692006
83,118,5406.536396
83,10,5521.318993
83,9,5594.595493
83,14,5596.436407
83,82,5739.306577
83,43,5801.959943
83,53,5854.358928
83,51,5952.956759
83,52,6011.243004
83,80,6095.614651
83,69,6164.997956
83,50,6262.589947
83,90,6416.418716
83,97,6525.403492
83,38,6543.52714
83,87,6912.061619
83,55,7122.305956
83,89,7261.646058
83,72,7312.239607
83,85,7468.087938
83,119,7695.562263
83,104,7816.928591
83,40,7826.535757
83,4,7856.749694
83,68,8037.041083
83,67,8128.5753
83,13,8938.686725
83,78,8981.102729
83,34,9354.259603
83,75,9446.641572
83,99,9606.573456
83,74,10044.47533
83,108,10294.80046
83,1,10307.18178
83,107,10403.13968
83,12,10687.45223
83,96,11175.23567
83,86,11247.78335
83,47,11315.41952
83,21,11361.18629
83,22,11365.85919
83,73,11657.8877
83,123,11737.04938
83,122,11811.5404
83,124,11817.02284
83,121,11822.20491
83,103,12045.44474
83,106,12186.76281
83,101,12230.1698
83,100,12544.73957
83,24,12682.40307
83,70,12802.98617
83,95,12830.93242
83,91,12866.17763
83,102,13082.8942
83,93,13115.08099
83,120,13173.59146
83,61,13198.6569
83,109,13330.26191
83,59,13332.76707
83,6,13359.51877
83,88,13754.1172
83,33,13854.06729
83,29,14293.69531
83,5,14375.65247
83,63,14660.56664
83,7,14742.61639
83,77,14753.22385
83,125,15312.37743
83,62,15435.44651
83,58,15877.03955
83,15,15914.20428
83,16,15977.86398
83,98,16125.01193
83,2,16163.14484
83,17,17220.80321
83,92,17228.23454
83,60,17321.1135
83,30,17659.45891
83,31,17769.05766
83,57,17878.72346
83,112,18200.61623
83,32,18471.47434
83,19,19304.75033
83,20,19367.58172
83,28,19543.82481
83,18,19780.14128
83,65,20089.43082
83,23,20513.38271
83,11,20611.82917
83,94,20815.53645
83,27,21349.91139
83,8,21383.05763
83,71,21417.48044
83,111,22110.81923
83,26,22285.7616
83,54,22297.43373
83,66,23451.61745
83,110,23743.30647
83,3,24049.55181
83,56,24447.04541
83,25,28196.49393
84,84,0.0
84,117,2654.988511
84,72,3561.420248
84,41,3566.423887
84,42,3586.076421
84,10,3603.284119
84,43,3652.654313
84,9,3676.560619
84,85,3717.268579
84,83,3824.7061
84,119,3974.277956
84,104,4066.109232
84,80,4185.312276
84,69,4246.963081
84,44,4292.659846
84,55,4349.485935
84,97,4376.097861
84,38,4412.465944
84,90,4498.383841
84,48,4665.409979
84,36,4724.429899
84,87,5001.438308
84,39,5060.379069
84,89,5130.584862
84,45,5192.480146
84,78,5376.033215
84,81,5688.980591
84,40,5695.26216
84,75,5732.44023
84,114,5841.173615
84,74,6293.655973
84,76,6306.822165
84,113,6366.627975
84,115,6371.623323
84,37,6396.119674
84,49,6445.219735
84,64,6473.097104
84,99,6519.05762
84,108,6662.43139
84,105,6670.595766
84,107,6688.938342
84,35,7280.456815
84,46,7281.924995
84,79,7557.478454
84,47,7564.600158
84,116,7567.032052
84,53,7754.494286
84,51,7827.684626
84,52,7885.97087
84,73,7907.068345
84,123,8022.848036
84,122,8097.33906
84,124,8102.821495
84,121,8108.003564
